Category,tag,id_name,class_name,all_attributes,text_content,text_content_length,text_content_num_words,text_content_num_digits,text_content_price_format,text_content_difficulty,parent_tag,num_children,num_siblings,position_in_siblings,child_tags,sibling_tags,dom_distance_from_root,has_href,href_domain,is_image,image_src,Selector
other,40,0,0,2,2.0,2,1,0,0,121.22000000000003,35,1,0,0,1,0,18,0,0,0,0,19
other,36,0,0,1,2.0,2,1,0,0,121.22000000000003,40,1,0,0,1,0,19,0,0,0,0,19
other,8,0,0,1,2.0,2,1,0,0,121.22000000000003,36,1,0,0,1,0,20,0,0,0,0,19
other,9,0,0,3,2.0,2,1,0,0,121.22000000000003,8,1,0,0,1,0,21,0,0,0,0,19
other,3,0,0,0,2.0,2,1,0,0,121.22000000000003,9,1,0,0,1,0,22,0,0,0,0,19
other,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,23,0,0,0,0,19
other,36,0,0,1,2.0,2,1,0,0,121.22000000000003,40,1,6,6,1,1,15,0,0,0,0,19
other,34,0,0,8,2.0,2,1,0,0,121.22000000000003,36,1,0,0,1,0,16,0,0,0,0,19
other,35,0,0,0,2.0,2,1,0,0,121.22000000000003,34,1,0,0,1,0,17,0,0,0,0,19
other,40,0,0,2,2.0,2,1,0,0,121.22000000000003,35,1,0,0,1,0,18,0,0,0,0,19
other,36,0,0,1,2.0,2,1,0,0,121.22000000000003,40,1,0,0,1,0,19,0,0,0,0,19
other,8,0,0,1,2.0,2,1,0,0,121.22000000000003,36,1,0,0,1,0,20,0,0,0,0,19
other,9,0,0,3,2.0,2,1,0,0,121.22000000000003,8,1,0,0,1,0,21,0,0,0,0,19
other,3,0,0,0,2.0,2,1,0,0,121.22000000000003,9,1,0,0,1,0,22,0,0,0,0,19
other,0,0,0,1,2.0,2,1,0,0,121.22000000000003,3,1,0,0,1,0,23,1,0,0,0,19
other,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,19
other,34,0,0,6,56.09602446483181,91717,1635,420,0,58.213999407891976,8,1,2,2,1,1,12,0,0,0,0,19
other,35,0,0,0,56.09602446483181,91717,1635,420,0,58.213999407891976,34,1,0,0,1,0,13,0,0,0,0,19
other,40,0,0,2,56.09602446483181,91717,1635,420,0,58.213999407891976,35,1,0,0,1,0,14,0,0,0,0,19
other,36,0,0,4,56.09602446483181,91717,1635,420,0,58.213999407891976,40,1,0,0,1,0,15,0,0,0,0,19
other,7,0,0,0,56.09602446483181,91717,1635,420,0,58.213999407891976,36,4,0,0,1,0,16,0,0,0,0,19
other,34,0,0,7,43.7134724857685,23037,527,156,0,68.15975653428168,7,1,3,0,1,1,17,0,0,0,0,19
other,35,0,0,0,43.7134724857685,23037,527,156,0,68.15975653428168,34,1,0,0,1,0,18,0,0,0,0,19
other,40,0,0,3,43.7134724857685,23037,527,156,0,68.15975653428168,35,2,0,0,1,0,19,0,0,0,0,19
other,36,0,0,4,154.0,3850,25,6,0,42.120000000000005,40,1,1,0,1,1,20,0,0,0,0,19
other,34,0,0,7,154.0,3850,25,6,0,42.120000000000005,36,1,0,0,1,0,21,0,0,0,0,19
other,35,0,0,0,154.0,3850,25,6,0,42.120000000000005,34,13,0,0,1,0,22,0,0,0,0,19
other,40,0,0,3,0,0,0,0,0,0,35,1,12,0,1,1,23,0,0,0,0,19
other,36,0,0,3,0,0,0,0,0,0,40,1,0,0,1,0,24,0,0,0,0,19
other,8,0,0,1,0,0,0,0,0,0,36,1,0,0,1,0,25,0,0,0,0,19
other,34,0,0,7,0,0,0,0,0,0,8,1,0,0,1,0,26,0,0,0,0,19
other,35,0,0,0,0,0,0,0,0,0,34,1,0,0,1,0,27,0,0,0,0,19
other,40,0,0,3,0,0,0,0,0,0,35,1,0,0,1,0,28,0,0,0,0,19
other,36,0,0,3,0,0,0,0,0,0,40,1,0,0,1,0,29,0,0,0,0,19
other,9,0,0,3,0,0,0,0,0,0,36,1,0,0,1,0,30,0,0,0,0,19
other,3,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,31,0,0,0,0,19
other,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,32,1,0,0,0,19
other,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,19
other,40,0,0,3,7.0,7,1,0,0,121.22000000000003,35,1,12,1,1,1,23,0,0,0,0,19
other,36,0,0,3,7.0,7,1,0,0,121.22000000000003,40,1,0,0,1,0,24,0,0,0,0,19
other,34,0,0,7,7.0,7,1,0,0,121.22000000000003,36,1,0,0,1,0,25,0,0,0,0,19
other,35,0,0,0,7.0,7,1,0,0,121.22000000000003,34,1,0,0,1,0,26,0,0,0,0,19
other,40,0,0,3,7.0,7,1,0,0,121.22000000000003,35,1,0,0,1,0,27,0,0,0,0,19
