Category,tag,id_name,class_name,all_attributes,text_content,text_content_length,text_content_num_words,text_content_num_digits,text_content_price_format,text_content_difficulty,parent_tag,num_children,num_siblings,position_in_siblings,child_tags,sibling_tags,dom_distance_from_root,has_href,href_domain,is_image,image_src,Selector
other,0,0,0,1,9.5,19,2,0,0,35.60500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,9.5,19,2,0,0,77.90500000000002,40,1,101,18,1,1,7,0,0,0,0,51
other,0,0,0,1,9.5,19,2,0,0,77.90500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,9.5,19,2,0,0,-6.694999999999993,40,1,101,19,1,1,7,0,0,0,0,51
other,0,0,0,1,9.5,19,2,0,0,-6.694999999999993,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,8.5,17,2,0,0,77.90500000000002,40,1,101,20,1,1,7,0,0,0,0,51
other,0,0,0,1,8.5,17,2,0,0,77.90500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,10.5,21,2,0,0,35.60500000000002,40,1,101,21,1,1,7,0,0,0,0,51
other,0,0,0,1,10.5,21,2,0,0,35.60500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,11.0,22,2,0,0,-91.29499999999996,40,1,101,22,1,1,7,0,0,0,0,51
other,0,0,0,1,11.0,22,2,0,0,-91.29499999999996,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,19.0,19,1,0,0,-217.17999999999998,40,1,101,23,1,1,7,0,0,0,0,51
other,0,0,0,1,19.0,19,1,0,0,-217.17999999999998,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,18.0,18,1,0,0,-217.17999999999998,40,1,101,24,1,1,7,0,0,0,0,51
other,0,0,0,1,18.0,18,1,0,0,-217.17999999999998,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,6.5,13,2,0,0,35.60500000000002,40,1,101,25,1,1,7,0,0,0,0,51
other,0,0,0,1,6.5,13,2,0,0,35.60500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,6.0,12,2,0,0,120.20500000000001,40,1,101,26,1,1,7,0,0,0,0,51
other,0,0,0,1,6.0,12,2,0,0,120.20500000000001,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,8.0,8,1,0,0,121.22000000000003,40,1,101,27,1,1,7,0,0,0,0,51
other,0,0,0,1,8.0,8,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,7.0,7,1,0,0,36.62000000000003,40,1,101,28,1,1,7,0,0,0,0,51
other,0,0,0,1,7.0,7,1,0,0,36.62000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,4.0,4,1,0,0,36.62000000000003,40,1,101,29,1,1,7,0,0,0,0,51
other,0,0,0,1,4.0,4,1,0,0,36.62000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,2.0,2,1,0,0,121.22000000000003,40,1,101,30,1,1,7,0,0,0,0,51
other,0,0,0,1,2.0,2,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,4.666666666666667,14,3,0,0,62.79000000000002,40,1,101,31,1,1,7,0,0,0,0,51
other,0,0,0,1,4.666666666666667,14,3,0,0,62.79000000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,21.0,21,1,0,0,36.62000000000003,40,1,101,32,1,1,7,0,0,0,0,51
other,0,0,0,1,21.0,21,1,0,0,36.62000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,9.0,9,1,0,0,-47.97999999999996,40,1,101,33,1,1,7,0,0,0,0,51
other,0,0,0,1,9.0,9,1,0,0,-47.97999999999996,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,16.0,16,1,0,0,-47.97999999999996,40,1,101,34,1,1,7,0,0,0,0,51
other,0,0,0,1,16.0,16,1,0,0,-47.97999999999996,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,18.0,18,1,0,0,-217.17999999999998,40,1,101,35,1,1,7,0,0,0,0,51
other,0,0,0,1,18.0,18,1,0,0,-217.17999999999998,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,5.0,5,1,0,0,36.62000000000003,40,1,101,36,1,1,7,0,0,0,0,51
other,0,0,0,1,5.0,5,1,0,0,36.62000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,3.0,3,1,0,0,121.22000000000003,40,1,101,37,1,1,7,0,0,0,0,51
other,0,0,0,1,3.0,3,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,7.0,14,2,0,0,77.90500000000002,40,1,101,38,1,1,7,0,0,0,0,51
other,0,0,0,1,7.0,14,2,0,0,77.90500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,9.0,9,1,0,0,121.22000000000003,40,1,101,39,1,1,7,0,0,0,0,51
other,0,0,0,1,9.0,9,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,7.0,14,2,0,0,77.90500000000002,40,1,101,40,1,1,7,0,0,0,0,51
other,0,0,0,1,7.0,14,2,0,0,77.90500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,6.0,6,1,0,0,121.22000000000003,40,1,101,41,1,1,7,0,0,0,0,51
other,0,0,0,1,6.0,6,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,7.0,14,2,0,0,77.90500000000002,40,1,101,42,1,1,7,0,0,0,0,51
other,0,0,0,1,7.0,14,2,0,0,77.90500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,10.0,20,2,0,0,35.60500000000002,40,1,101,43,1,1,7,0,0,0,0,51
other,0,0,0,1,10.0,20,2,0,0,35.60500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,8.0,8,1,0,0,121.22000000000003,40,1,101,44,1,1,7,0,0,0,0,51
other,0,0,0,1,8.0,8,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,5.666666666666667,17,3,0,0,90.99000000000004,40,1,101,45,1,1,7,0,0,0,0,51
other,0,0,0,1,5.666666666666667,17,3,0,0,90.99000000000004,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,9.0,9,1,0,0,121.22000000000003,40,1,101,46,1,1,7,0,0,0,0,51
other,0,0,0,1,9.0,9,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,8.0,8,1,0,0,36.62000000000003,40,1,101,47,1,1,7,0,0,0,0,51
other,0,0,0,1,8.0,8,1,0,0,36.62000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,5.0,5,1,0,0,121.22000000000003,40,1,101,48,1,1,7,0,0,0,0,51
other,0,0,0,1,5.0,5,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,8.0,8,1,0,0,36.62000000000003,40,1,101,49,1,1,7,0,0,0,0,51
other,0,0,0,1,8.0,8,1,0,0,36.62000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,7.0,14,2,0,0,120.20500000000001,40,1,101,50,1,1,7,0,0,0,0,51
other,0,0,0,1,7.0,14,2,0,0,120.20500000000001,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,4.0,4,1,0,0,121.22000000000003,40,1,101,51,1,1,7,0,0,0,0,51
other,0,0,0,1,4.0,4,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,8.0,16,2,0,0,35.60500000000002,40,1,101,52,1,1,7,0,0,0,0,51
other,0,0,0,1,8.0,16,2,0,0,35.60500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,2.0,2,1,0,0,36.62000000000003,40,1,101,53,1,1,7,0,0,0,0,51
